60	1752
5	18	200	3
5	19	150	4
5	20	600	1
5	21	200	3
5	22	200	3
5	23	150	4
5	24	600	1
5	25	150	4
5	26	300	2
5	27	300	2
5	28	300	2
5	29	300	2
5	30	600	1
5	31	150	4
5	32	300	2
5	33	300	2
5	34	150	4
5	35	150	4
5	36	200	3
5	37	150	4
5	38	300	2
5	39	300	2
5	40	150	4
5	41	300	2
5	42	200	3
5	43	150	4
5	44	300	2
5	45	200	3
5	46	200	3
5	47	200	3
5	48	200	3
5	49	300	2
5	50	150	4
5	51	150	4
5	52	200	3
5	53	200	3
5	54	150	4
5	55	600	1
5	56	200	3
5	57	600	1
5	58	600	1
5	59	200	3
6	7	300	2
6	8	200	3
6	9	600	1
6	10	200	3
6	11	600	1
6	12	300	2
6	13	150	4
6	14	300	2
6	15	300	2
6	16	200	3
6	17	600	1
6	18	150	4
6	19	300	2
6	20	200	3
6	21	600	1
6	22	300	2
6	23	150	4
6	24	200	3
6	25	300	2
6	26	600	1
6	27	300	2
6	28	200	3
6	29	150	4
6	30	300	2
6	31	600	1
6	32	150	4
6	33	200	3
6	34	200	3
6	35	600	1
6	36	150	4
6	37	150	4
6	38	300	2
6	39	150	4
6	40	150	4
6	41	600	1
6	42	600	1
6	43	300	2
6	44	200	3
6	45	600	1
6	46	600	1
6	47	200	3
6	48	300	2
6	49	600	1
6	50	600	1
6	51	150	4
6	52	300	2
6	53	600	1
6	54	600	1
6	55	300	2
6	56	150	4
6	57	150	4
6	58	300	2
6	59	150	4
7	8	300	2
7	9	600	1
7	10	200	3
7	11	150	4
7	12	200	3
7	13	200	3
7	14	600	1
7	15	600	1
7	16	150	4
7	17	600	1
7	18	150	4
7	19	300	2
7	20	600	1
7	21	600	1
7	22	600	1
7	23	150	4
7	24	600	1
7	25	150	4
7	26	600	1
7	27	150	4
7	28	600	1
7	29	200	3
7	30	300	2
7	31	150	4
7	32	300	2
7	33	600	1
7	34	600	1
7	35	150	4
7	36	300	2
7	37	300	2
7	38	600	1
7	39	150	4
7	40	600	1
7	41	200	3
7	42	600	1
7	43	200	3
7	44	200	3
7	45	200	3
7	46	200	3
7	47	150	4
7	48	150	4
7	49	200	3
7	50	300	2
7	51	600	1
7	52	600	1
7	53	150	4
7	54	600	1
7	55	200	3
7	56	600	1
7	57	300	2
7	58	300	2
7	59	200	3
8	9	300	2
8	10	600	1
8	11	200	3
8	12	300	2
8	13	600	1
8	14	200	3
8	15	600	1
8	16	150	4
8	17	600	1
8	18	150	4
8	19	300	2
8	21	200	3
8	22	200	3
8	23	150	4
8	24	300	2
8	25	300	2
8	26	200	3
8	27	600	1
8	28	150	4
8	29	300	2
8	30	200	3
8	31	150	4
8	32	200	3
8	33	200	3
8	34	150	4
8	35	600	1
8	36	200	3
8	37	200	3
8	38	300	2
8	39	200	3
8	40	200	3
8	41	200	3
8	42	600	1
8	43	150	4
8	44	300	2
8	45	300	2
8	46	300	2
8	47	600	1
8	48	300	2
8	49	150	4
8	50	150	4
8	51	300	2
8	52	200	3
8	53	300	2
8	54	150	4
8	55	300	2
8	56	150	4
8	57	300	2
8	58	600	1
8	59	600	1
9	10	200	3
9	11	200	3
9	12	300	2
9	13	200	3
9	14	150	4
9	15	300	2
9	16	200	3
9	17	600	1
9	18	600	1
9	19	150	4
9	20	600	1
9	21	600	1
9	22	200	3
9	23	600	1
9	24	150	4
9	25	300	2
9	26	600	1
9	27	600	1
9	28	600	1
9	29	300	2
9	30	300	2
9	31	200	3
9	32	200	3
9	33	300	2
9	34	300	2
9	35	300	2
9	36	300	2
9	37	600	1
9	38	200	3
9	39	300	2
9	40	600	1
9	41	300	2
9	42	600	1
9	43	200	3
9	44	150	4
9	45	150	4
9	46	150	4
9	47	300	2
9	48	600	1
9	49	600	1
9	50	200	3
9	51	600	1
9	52	150	4
9	53	200	3
9	54	600	1
9	55	600	1
9	56	300	2
9	57	600	1
9	58	600	1
9	59	150	4
10	11	600	1
10	12	300	2
10	13	300	2
10	14	150	4
10	15	150	4
10	16	150	4
10	17	150	4
10	18	600	1
10	19	300	2
10	21	150	4
10	22	300	2
10	23	600	1
10	24	600	1
10	25	200	3
10	26	200	3
10	27	300	2
10	28	600	1
10	29	300	2
10	30	200	3
10	31	200	3
10	32	300	2
10	33	600	1
10	34	600	1
10	35	600	1
10	36	200	3
10	37	600	1
10	38	300	2
10	39	150	4
10	40	300	2
10	41	300	2
10	42	300	2
10	43	600	1
10	44	600	1
10	45	200	3
10	46	600	1
10	47	150	4
10	48	200	3
10	49	200	3
10	50	150	4
10	51	200	3
10	52	300	2
10	53	600	1
10	54	200	3
10	55	150	4
10	56	200	3
10	57	200	3
10	58	600	1
10	59	600	1
11	12	150	4
11	13	300	2
11	14	600	1
11	15	200	3
11	16	200	3
11	17	200	3
11	18	200	3
11	19	200	3
11	20	150	4
11	21	200	3
11	22	150	4
11	23	600	1
11	24	150	4
11	25	200	3
11	26	300	2
11	27	600	1
11	28	600	1
11	29	200	3
11	30	150	4
11	31	200	3
11	32	200	3
11	34	600	1
11	35	150	4
11	36	200	3
11	37	600	1
11	38	200	3
11	39	150	4
11	40	150	4
11	41	150	4
11	42	150	4
11	43	300	2
11	44	200	3
11	45	150	4
11	46	150	4
11	47	300	2
11	48	600	1
11	49	200	3
11	50	600	1
11	51	150	4
11	52	600	1
11	53	200	3
11	54	200	3
11	55	600	1
11	56	200	3
11	57	300	2
11	58	300	2
11	59	150	4
12	13	200	3
12	14	200	3
12	15	300	2
12	16	200	3
12	17	300	2
12	18	300	2
12	19	600	1
12	20	150	4
12	21	600	1
12	22	300	2
12	23	300	2
12	24	150	4
12	25	600	1
12	26	600	1
12	27	300	2
12	28	600	1
12	29	200	3
12	30	600	1
12	31	300	2
12	32	150	4
12	33	300	2
12	34	200	3
12	35	200	3
12	36	150	4
12	37	300	2
12	38	300	2
12	39	300	2
12	40	150	4
12	41	150	4
12	42	300	2
12	43	600	1
12	44	600	1
12	45	150	4
12	46	600	1
12	47	300	2
12	48	150	4
12	49	150	4
12	50	600	1
12	51	600	1
12	52	600	1
12	53	300	2
12	54	200	3
12	55	300	2
12	56	600	1
12	57	200	3
12	58	300	2
12	59	200	3
13	14	150	4
13	15	300	2
13	16	150	4
13	17	200	3
13	18	150	4
13	19	200	3
13	21	300	2
13	22	150	4
13	23	300	2
13	24	150	4
13	25	600	1
13	26	150	4
13	27	600	1
13	28	300	2
13	29	150	4
13	30	150	4
13	31	300	2
13	33	200	3
13	34	150	4
13	35	300	2
13	36	600	1
13	37	600	1
13	38	600	1
13	39	300	2
13	40	600	1
13	41	300	2
13	42	200	3
13	43	150	4
13	44	150	4
13	45	150	4
13	46	600	1
13	47	300	2
13	48	600	1
13	49	200	3
13	50	150	4
13	51	150	4
13	52	150	4
13	53	600	1
13	54	600	1
13	55	600	1
13	56	300	2
13	57	200	3
13	58	300	2
13	59	150	4
14	15	150	4
14	16	200	3
14	17	200	3
14	18	150	4
14	19	300	2
14	20	150	4
14	21	150	4
14	22	600	1
14	23	600	1
14	24	150	4
14	25	300	2
14	26	300	2
14	27	600	1
14	28	300	2
14	29	300	2
14	30	600	1
14	31	150	4
14	32	150	4
14	33	150	4
14	34	150	4
14	35	200	3
14	37	150	4
14	38	200	3
14	39	150	4
14	40	300	2
14	41	600	1
14	42	200	3
14	43	200	3
14	44	150	4
14	45	200	3
14	46	600	1
14	47	300	2
14	48	300	2
14	49	300	2
14	50	300	2
14	51	300	2
14	52	300	2
14	53	300	2
14	54	150	4
14	55	150	4
14	56	600	1
14	57	150	4
14	58	300	2
14	59	150	4
15	16	300	2
15	17	200	3
15	18	300	2
15	19	200	3
15	20	150	4
15	21	150	4
15	22	150	4
15	23	300	2
15	24	200	3
15	25	600	1
15	26	200	3
15	27	600	1
15	28	600	1
15	29	300	2
15	30	150	4
15	31	300	2
15	32	600	1
15	33	300	2
15	34	150	4
15	35	300	2
15	36	200	3
15	37	600	1
15	38	600	1
15	39	150	4
15	40	300	2
15	41	150	4
15	42	300	2
15	43	300	2
15	44	300	2
15	45	300	2
15	46	300	2
15	47	300	2
15	48	600	1
15	49	300	2
15	50	300	2
15	51	300	2
15	52	200	3
15	53	600	1
15	54	150	4
15	55	300	2
15	56	150	4
15	57	200	3
15	58	150	4
15	59	150	4
16	17	150	4
16	18	150	4
16	19	600	1
16	20	300	2
16	21	150	4
16	22	150	4
16	23	200	3
16	24	600	1
16	25	200	3
16	26	300	2
16	27	150	4
16	28	200	3
16	29	600	1
16	30	600	1
16	31	600	1
16	32	200	3
16	33	300	2
16	34	300	2
16	35	300	2
16	36	200	3
16	37	150	4
16	38	300	2
16	39	200	3
16	40	300	2
16	41	300	2
16	42	150	4
16	43	600	1
16	44	300	2
16	45	150	4
16	46	600	1
16	47	300	2
16	48	600	1
16	49	600	1
16	50	200	3
16	51	150	4
16	52	600	1
16	53	300	2
16	54	600	1
16	55	600	1
16	56	600	1
16	57	300	2
16	58	300	2
16	59	600	1
17	18	150	4
17	19	200	3
17	20	600	1
17	21	150	4
17	22	150	4
17	23	300	2
17	24	200	3
17	25	150	4
17	26	200	3
17	27	600	1
17	28	200	3
17	29	150	4
17	30	300	2
17	31	600	1
17	32	150	4
17	33	200	3
17	34	300	2
17	35	600	1
17	36	300	2
17	37	150	4
17	38	150	4
17	39	300	2
17	40	150	4
17	41	600	1
17	42	200	3
17	43	150	4
17	44	150	4
17	45	600	1
17	46	200	3
17	47	300	2
17	48	600	1
17	49	600	1
17	50	600	1
17	51	200	3
17	52	200	3
17	53	600	1
17	54	600	1
17	55	200	3
17	56	600	1
17	57	200	3
17	58	600	1
17	59	300	2
18	19	200	3
18	20	300	2
18	21	200	3
18	22	150	4
18	23	200	3
18	24	600	1
18	25	600	1
18	26	600	1
18	27	600	1
18	28	150	4
18	29	150	4
18	30	200	3
18	31	200	3
18	32	200	3
18	33	200	3
18	34	300	2
18	35	200	3
18	36	200	3
18	37	150	4
18	38	150	4
18	39	150	4
18	40	600	1
18	41	150	4
18	42	300	2
18	43	300	2
18	44	300	2
18	45	150	4
18	46	600	1
18	47	150	4
18	48	600	1
18	49	200	3
18	50	200	3
18	51	600	1
18	52	150	4
18	53	600	1
18	54	300	2
18	55	600	1
18	56	300	2
18	57	200	3
18	58	300	2
18	59	150	4
19	20	600	1
19	21	200	3
19	22	200	3
19	23	300	2
19	24	200	3
19	25	300	2
19	26	300	2
19	27	200	3
19	28	150	4
19	29	600	1
19	30	200	3
19	31	300	2
19	32	200	3
19	33	600	1
19	34	200	3
19	35	600	1
19	36	600	1
19	37	600	1
19	38	300	2
19	39	200	3
19	40	200	3
19	41	300	2
19	42	200	3
19	43	150	4
19	44	150	4
19	45	300	2
19	46	150	4
19	47	600	1
19	48	600	1
19	49	200	3
19	50	300	2
19	51	150	4
19	52	300	2
19	53	600	1
19	54	600	1
19	55	150	4
19	56	600	1
19	57	600	1
19	58	200	3
19	59	600	1
20	21	300	2
20	22	150	4
20	23	150	4
20	24	300	2
20	25	150	4
20	26	300	2
20	27	600	1
20	28	600	1
20	29	600	1
20	30	600	1
20	32	200	3
20	33	200	3
20	34	600	1
20	35	600	1
20	36	600	1
20	37	600	1
20	39	300	2
20	40	600	1
20	41	600	1
20	43	150	4
20	45	150	4
20	46	150	4
20	47	300	2
20	48	200	3
20	49	150	4
20	51	300	2
20	52	600	1
20	53	150	4
20	54	200	3
20	55	200	3
20	56	300	2
20	57	300	2
20	58	600	1
20	59	200	3
21	22	200	3
21	23	150	4
21	24	200	3
21	25	600	1
21	26	600	1
21	27	200	3
21	28	600	1
21	29	150	4
21	30	150	4
21	31	600	1
21	32	300	2
21	33	300	2
21	34	200	3
21	35	300	2
21	36	200	3
21	37	600	1
21	38	600	1
21	39	200	3
21	40	200	3
21	41	600	1
21	42	200	3
21	43	150	4
21	44	300	2
21	45	600	1
21	46	600	1
21	47	300	2
21	48	200	3
21	49	200	3
21	50	600	1
21	51	600	1
21	52	150	4
21	53	300	2
21	54	300	2
21	55	200	3
21	56	300	2
21	57	150	4
21	58	200	3
21	59	150	4
22	23	600	1
22	24	300	2
22	25	150	4
22	26	200	3
22	27	200	3
22	28	600	1
22	29	600	1
22	30	150	4
22	31	150	4
22	32	300	2
22	33	600	1
22	34	600	1
22	35	200	3
22	36	200	3
22	37	600	1
22	38	300	2
22	39	300	2
22	40	150	4
22	41	150	4
22	42	150	4
22	43	300	2
22	44	300	2
22	45	600	1
22	46	200	3
22	47	600	1
22	48	200	3
22	49	150	4
22	50	150	4
22	51	300	2
22	52	200	3
22	53	150	4
22	54	150	4
22	55	150	4
22	56	150	4
22	57	300	2
22	58	600	1
22	59	600	1
23	24	200	3
23	25	200	3
23	26	150	4
23	27	150	4
23	28	600	1
23	29	600	1
23	30	600	1
23	31	200	3
23	32	200	3
23	33	600	1
23	34	600	1
23	35	300	2
23	36	600	1
23	37	200	3
23	38	300	2
23	39	200	3
23	40	600	1
23	41	300	2
23	42	150	4
23	43	300	2
23	44	600	1
23	45	600	1
23	46	150	4
23	47	300	2
23	48	600	1
23	49	300	2
23	50	600	1
23	51	200	3
23	52	200	3
23	53	600	1
23	54	600	1
23	55	600	1
23	56	300	2
23	57	600	1
23	58	600	1
23	59	200	3
24	25	300	2
24	26	300	2
24	27	600	1
24	28	150	4
24	29	150	4
24	30	150	4
24	31	300	2
24	32	600	1
24	33	300	2
24	34	200	3
24	35	150	4
24	36	300	2
24	37	150	4
24	38	150	4
24	39	200	3
24	40	200	3
24	41	200	3
24	42	150	4
24	43	150	4
24	44	200	3
24	45	200	3
24	46	300	2
24	47	300	2
24	48	600	1
24	49	150	4
24	50	150	4
24	51	150	4
24	52	300	2
24	53	150	4
24	54	300	2
24	55	150	4
24	56	300	2
24	57	150	4
24	58	600	1
24	59	150	4
25	26	300	2
25	27	150	4
25	28	150	4
25	29	150	4
25	30	300	2
25	31	150	4
25	32	300	2
25	33	600	1
25	34	300	2
25	35	200	3
25	36	150	4
25	37	200	3
25	38	600	1
25	39	600	1
25	40	200	3
25	41	150	4
25	42	600	1
25	43	300	2
25	44	150	4
25	45	200	3
25	46	300	2
25	47	600	1
25	48	600	1
25	49	200	3
25	50	200	3
25	51	200	3
25	52	600	1
25	53	150	4
25	54	200	3
25	55	150	4
25	56	200	3
25	57	600	1
25	58	600	1
25	59	300	2
26	27	200	3
26	28	150	4
26	29	150	4
26	30	200	3
26	31	200	3
26	32	600	1
26	33	150	4
26	34	150	4
26	35	200	3
26	36	200	3
26	37	150	4
26	39	600	1
26	40	200	3
26	41	150	4
26	42	600	1
26	43	600	1
26	44	600	1
26	45	200	3
26	46	600	1
26	47	150	4
26	48	300	2
26	49	200	3
26	50	200	3
26	51	600	1
26	52	300	2
26	53	600	1
26	54	300	2
26	55	200	3
26	56	600	1
26	57	200	3
26	58	150	4
26	59	200	3
27	28	300	2
27	29	600	1
27	30	600	1
27	31	150	4
27	32	150	4
27	33	300	2
27	34	200	3
27	35	600	1
27	36	600	1
27	37	150	4
27	38	150	4
27	39	300	2
27	40	600	1
27	41	200	3
27	42	200	3
27	43	150	4
27	44	600	1
27	45	300	2
27	46	300	2
27	47	150	4
27	48	150	4
27	49	300	2
27	50	150	4
27	51	150	4
27	52	150	4
27	53	300	2
27	54	150	4
27	55	150	4
27	56	600	1
27	57	300	2
27	58	150	4
27	59	200	3
28	29	200	3
28	30	200	3
28	31	300	2
28	32	300	2
28	33	300	2
28	34	200	3
28	35	150	4
28	36	600	1
28	37	150	4
28	38	200	3
28	39	300	2
28	40	200	3
28	41	300	2
28	42	150	4
28	43	600	1
28	44	600	1
28	45	200	3
28	46	600	1
28	47	150	4
28	48	200	3
28	49	600	1
28	50	200	3
28	51	300	2
28	52	200	3
28	53	600	1
28	54	200	3
28	55	300	2
28	56	600	1
28	57	200	3
28	58	600	1
28	59	600	1
29	30	150	4
29	31	150	4
29	32	600	1
29	33	150	4
29	34	150	4
29	35	200	3
29	36	300	2
29	37	600	1
29	38	200	3
29	39	150	4
29	40	300	2
29	41	300	2
29	42	600	1
29	43	150	4
29	44	600	1
29	45	150	4
29	46	300	2
29	47	300	2
29	48	200	3
29	49	150	4
29	50	600	1
29	51	300	2
29	52	150	4
29	53	300	2
29	54	300	2
29	55	200	3
29	56	300	2
29	57	600	1
29	58	150	4
29	59	150	4
30	31	200	3
30	32	300	2
30	33	200	3
30	34	600	1
30	35	200	3
30	36	300	2
30	37	300	2
30	38	600	1
30	39	200	3
30	40	150	4
30	41	150	4
30	42	150	4
30	43	300	2
30	44	300	2
30	45	200	3
30	46	150	4
30	47	600	1
30	48	200	3
30	49	300	2
30	50	300	2
30	51	600	1
30	52	300	2
30	53	600	1
30	54	150	4
30	55	300	2
30	56	200	3
30	57	150	4
30	58	200	3
30	59	150	4
31	32	300	2
31	33	150	4
31	34	300	2
31	35	150	4
31	36	150	4
31	37	600	1
31	38	150	4
31	39	150	4
31	40	300	2
31	41	300	2
31	42	150	4
31	43	200	3
31	44	600	1
31	45	150	4
31	46	200	3
31	47	200	3
31	48	150	4
31	49	300	2
31	50	300	2
31	51	600	1
31	52	150	4
31	53	600	1
31	54	150	4
31	55	200	3
31	56	600	1
31	57	150	4
31	58	150	4
31	59	150	4
32	33	150	4
32	34	300	2
32	35	300	2
32	36	150	4
32	37	300	2
32	39	150	4
32	40	200	3
32	41	300	2
32	43	300	2
32	44	300	2
32	45	200	3
32	46	150	4
32	47	150	4
32	48	600	1
32	49	600	1
32	50	150	4
32	51	200	3
32	52	300	2
32	53	150	4
32	54	200	3
32	55	300	2
32	56	600	1
32	57	300	2
32	58	200	3
32	59	600	1
33	34	600	1
33	35	150	4
33	37	150	4
33	38	200	3
33	39	300	2
33	40	300	2
33	41	150	4
33	42	300	2
33	43	150	4
33	45	600	1
33	46	600	1
33	47	200	3
33	48	150	4
33	49	200	3
33	50	600	1
33	51	300	2
33	52	300	2
33	53	150	4
33	54	300	2
33	55	150	4
33	56	200	3
33	57	600	1
33	58	300	2
33	59	600	1
34	35	600	1
34	36	150	4
34	37	300	2
34	38	200	3
34	39	200	3
34	40	200	3
34	41	300	2
34	42	600	1
34	43	300	2
34	44	600	1
34	45	200	3
34	46	600	1
34	47	300	2
34	48	300	2
34	49	150	4
34	50	600	1
34	51	150	4
34	52	200	3
34	53	150	4
34	54	200	3
34	55	200	3
34	56	150	4
34	57	150	4
34	58	200	3
34	59	300	2
35	36	600	1
35	37	200	3
35	38	600	1
35	39	300	2
35	40	150	4
35	41	300	2
35	42	600	1
35	43	200	3
35	44	200	3
35	45	150	4
35	46	300	2
35	47	300	2
35	48	200	3
35	49	200	3
35	50	200	3
35	51	200	3
35	52	200	3
35	53	150	4
35	54	600	1
35	55	200	3
35	56	300	2
35	57	200	3
35	58	300	2
35	59	300	2
36	37	150	4
36	38	150	4
36	39	600	1
36	40	200	3
36	41	200	3
36	42	150	4
36	43	200	3
36	44	300	2
36	45	200	3
36	46	300	2
36	47	150	4
36	48	600	1
36	49	200	3
36	50	200	3
36	51	600	1
36	52	150	4
36	53	200	3
36	54	200	3
36	55	300	2
36	56	600	1
36	57	300	2
36	58	600	1
36	59	150	4
37	38	600	1
37	39	600	1
37	40	300	2
37	41	300	2
37	42	600	1
37	43	300	2
37	44	150	4
37	45	200	3
37	46	150	4
37	47	200	3
37	48	300	2
37	49	200	3
37	50	600	1
37	51	600	1
37	52	600	1
37	53	300	2
37	54	150	4
37	55	150	4
37	56	600	1
37	57	200	3
37	58	200	3
37	59	300	2
38	39	300	2
38	40	200	3
38	41	300	2
38	42	200	3
38	43	200	3
38	44	300	2
38	45	200	3
38	46	150	4
38	47	300	2
38	48	600	1
38	49	200	3
38	50	600	1
38	51	200	3
38	52	150	4
38	53	600	1
38	54	200	3
38	55	200	3
38	56	150	4
38	57	600	1
38	58	200	3
38	59	150	4
39	40	300	2
39	41	150	4
39	42	200	3
39	43	600	1
39	44	600	1
39	45	600	1
39	46	200	3
39	47	150	4
39	48	200	3
39	49	300	2
39	50	600	1
39	51	300	2
39	52	150	4
39	53	200	3
39	54	300	2
39	55	200	3
39	56	600	1
39	57	150	4
39	58	300	2
39	59	300	2
40	41	300	2
40	42	150	4
40	43	150	4
40	44	300	2
40	45	600	1
40	46	300	2
40	47	200	3
40	48	600	1
40	49	300	2
40	50	150	4
40	51	200	3
40	52	600	1
40	53	300	2
40	54	300	2
40	55	300	2
40	56	600	1
40	57	200	3
40	58	300	2
40	59	600	1
41	42	200	3
41	43	200	3
41	44	300	2
41	45	300	2
41	46	200	3
41	47	600	1
41	48	300	2
41	49	200	3
41	50	200	3
41	51	300	2
41	52	150	4
41	53	200	3
41	54	150	4
41	55	600	1
41	56	600	1
41	57	200	3
41	58	600	1
41	59	200	3
42	43	300	2
42	44	600	1
42	45	600	1
42	46	600	1
42	47	200	3
42	48	200	3
42	49	200	3
42	50	600	1
42	51	600	1
42	52	600	1
42	53	150	4
42	54	300	2
42	55	200	3
42	56	150	4
42	57	600	1
42	58	150	4
42	59	300	2
43	44	300	2
43	45	150	4
43	46	600	1
43	47	600	1
43	48	200	3
43	49	300	2
43	50	600	1
43	51	150	4
43	52	200	3
43	53	200	3
43	54	600	1
43	55	150	4
43	56	200	3
43	57	600	1
43	58	300	2
43	59	150	4
44	45	300	2
44	46	150	4
44	47	150	4
44	48	300	2
44	49	600	1
44	50	150	4
44	51	600	1
44	52	600	1
44	53	600	1
44	54	150	4
44	55	150	4
44	56	300	2
44	57	300	2
44	58	300	2
44	59	150	4
45	46	150	4
45	47	300	2
45	48	300	2
45	49	600	1
45	50	200	3
45	51	600	1
45	52	150	4
45	53	600	1
45	54	150	4
45	55	600	1
45	56	300	2
45	57	200	3
45	58	200	3
45	59	600	1
46	47	200	3
46	48	300	2
46	49	300	2
46	50	600	1
46	51	200	3
46	52	150	4
46	53	300	2
46	54	300	2
46	55	600	1
46	56	600	1
46	57	200	3
46	58	600	1
46	59	300	2
47	48	300	2
47	49	600	1
47	50	300	2
47	51	200	3
47	52	150	4
47	53	200	3
47	54	300	2
47	55	200	3
47	56	600	1
47	57	200	3
47	58	150	4
47	59	600	1
48	49	600	1
48	50	150	4
48	51	200	3
48	52	200	3
48	53	200	3
48	54	150	4
48	55	300	2
48	56	200	3
48	57	200	3
48	58	200	3
48	59	200	3
49	50	200	3
49	51	300	2
49	52	200	3
49	53	600	1
49	54	150	4
49	55	600	1
49	56	200	3
49	57	600	1
49	58	150	4
49	59	200	3
50	51	300	2
50	52	300	2
50	53	300	2
50	54	150	4
50	55	600	1
50	56	150	4
50	57	200	3
50	58	200	3
50	59	300	2
51	52	600	1
51	53	150	4
51	54	150	4
51	55	300	2
51	56	600	1
51	57	600	1
51	58	150	4
51	59	600	1
52	53	600	1
52	54	300	2
52	55	600	1
52	56	150	4
52	57	200	3
52	58	300	2
52	59	300	2
53	54	600	1
53	55	200	3
53	56	300	2
53	57	300	2
53	58	300	2
53	59	600	1
54	55	600	1
54	56	300	2
54	57	600	1
54	58	600	1
54	59	200	3
55	56	600	1
55	57	300	2
55	58	600	1
55	59	200	3
56	57	300	2
56	58	300	2
